row_ID,mz_rt,mz,rt,FreshJuice5_pos_73,FreshJuice3_pos_64,40TT_10M4_pos_26,FreshJuice4_pos_38,FreshJuice6_pos_45,FreshJuice1_pos_24,40TT_10M3_pos_46,FreshJuice2_pos_54,40TT_10M2_pos_16,40TT_10M5_pos_40,40TT_10M6_pos_72,QC6_pos_43,MEF1_pos_41,QC9_pos_67,MEF_SS6_pos_75,MEF4_pos_29,MEF_SS4_pos_68,MEF_SS3_pos_52,MEF_SS1_pos_56,MEF_SS2_pos_34,MEF3_pos_44,MEF5_pos_50,QC8_pos_59,MEF2_pos_60,QC10_pos_74,QC7_pos_51,QC2_pos_13,QC3_pos_20,QC11_pos_78,QC5_pos_35,QC1_pos_12,QC4_pos_28,QC12_pos_79
2823,514.1318_1.8266,514.1318405,1.8266463,10955.044,8738.169,10376.815,9751.558,11811.556,10183.276,8756.931,10484.011,9287.05,8415.997,10877.754,10415.061,40402.184,13978.504,24318.037,14462.175,20547.943,19222.865,22128.885,24944.406,21833.148,13748.159,14801.745,17964.08,13011.097,11754.223,14006.168,12435.121,15902.524,10947.465,13249.318,11315.28,12477.053
1937,515.0919_0.8521,515.0919308,0.8521074,22527.066,24654.09,21642.99,20756.295,22977.434,23247.693,23929.955,23892.68,22162.54,21192.297,24615.484,23159.912,22100.453,22792.088,19403.672,24828.275,22589.822,23636.309,21312.652,21804.352,22811.846,26548.174,21568.043,23345.885,21398.223,23736.79,21905.557,22645.652,23880.545,24578.564,22630.086,22944.95,24779
5033,515.1675_4.4842,515.1675427,4.4842005,69072.89,63837.664,17193.977,66848.805,67417.13,65076.64,20775.002,69872.53,20029.68,19690.525,18790.709,29098.9,13467.372,23806.693,18064.783,19679.35,14550.684,18465.809,14098.647,17799.754,25695.656,20626.186,26761.635,22572.133,30064.064,29347.035,23338.627,30037.133,25431.219,28149.852,25484.936,27643.227,26867.549
4754,515.1885_3.8082,515.1884958,3.8081841,5397.1216,5354.0596,5205.9487,4926.062,4981.406,4542.9014,5366.7397,5183.04,4458.092,3588.1982,5060.51,4065.014,2069.4402,4906.4556,1902.7554,3961.1362,2913.8042,2756.0693,1630.4774,2966.6814,4573.0615,4078.7654000000002,5003.579,3734.6306,4286.942,4207.9634,4465.6997,3833.4844,4960.2495,3853.4817,4656.465,4245.422,4360.2363
4002,515.1911_2.8471,515.1910681,2.8471282,12427.072,16278.36,13016.075,13707.68,16447.184,16314.156,13307.188,13487.577,12611.388,11807.634,11925.717,10910.546,5149.776,10129.725,3436,10377.831,4432.922,4813.849,3993.5437,4935.9507,11383.309,8645.829,10286.37,7189.1743,9501.148,10524.58,9950.536,9700.415,9697.92,10427.891,9270.594,11888.042,12466.5625
4490,515.2273_3.2653,515.2273102,3.2653131,61174.79,56812.566,43132.13,56487.207,62460.434,54588.465,53309.64,60352.035,48839.44,45330.395,55341.727,52850.51,37557.234,52928.965,42820.23,44210.832,40354.52,40957.06,40594.312,37992.684,46784,52175.613,44623.508,42226.355,49140.05,52704.984,42411.44,50328.492,49521.977,55208.1,55585.67,46685.688,49295.387
5251,515.2274_4.8377,515.2273974,4.8376956,191797.05,185642.52,121446.875,188151.67,178675.55,187377.86,130144.734,182560.03,135943.95,131501.81,126084.305,95174.32,36133.03,111968.59,55730.76,65591.5,73162.1,59103.25,62548.137,53503.99,67098.04,70305.97,115596.26,65589.69,113511.61,109349.7,97455.53,112489.47,97197.3,104172.086,108131.85,102576.484,115256.44
5253,515.2427_4.8362,515.2427059,4.836196,21187.506,24000.533,16494.867,21552.98,23951.117,18628.129,5027.6387,19920.55,9178.842,17339.26,14463.08,9025.442,4593.4517,13066.619,NA,9198.442,8197.593,8682.163,8596.383,6744.72,7706.72,9935.431,15808.529,7142.814,15155.001,14310.287,13559.723,14100.622,13469.708,17054.582,10745.966,14034.483,14526.5205
4495,515.2434_3.2673,515.2434365,3.2672567,8288.476,8708.615,7022.337,7926.402,9271.322,8739.931,7884.3926,8664.5,7224.038,7557.1743,5240.2046,7744.5073,5273.034,5170.0615,5213.707,3632.6387,5517.5225,5978.8223,6175.3574,5252.778,6712.79,7320.2,7098.046,5206.5977,8680.08,7386.7603,5319.7803,6709.7773,6931.0244,7367.541,7381.131,7222.5996,9166.764
3841,516.237_2.6613,516.2369502,2.6613238,10373.042,9622.079,9847.807,10384.105,9842.841,9807.835,10619.397,9756.482,9351.192,10730.48,7903.2305,9553.328,2958.0032,7330.426,NA,7572.892,NA,NA,NA,1234.0142,6735.8423,7676.323,6278.7544,5417.17,7282.963,7553.935,8536.459,7871.0166,8129.86,9913.019,8508.526,6940.4404,7757.037
1599,517.1074_0.7751,517.1073809,0.7750778,4106.669,5116.9136,2471.0447,3450.9917,4395.9824,3273.5576,4110.224,4915.0244,3213.844,3454.8752,4463.1426,4721.086,8084.544,4794.4307,8104.087,5818.2485,10211.929,9959.074,8705.027,6755.893,7791.3057,8490.165,4926.041,10072.304,4198.8887,6097.177,4731.3145,4609.1167,6523.487,5286.6094,4481.0664,5127.7656,5331.27
3756,517.168_2.5646,517.1679901,2.5646067,10386.023,9437.025,13942.074,8835.0625,13834.962,12193.611,11908.515,13016.056,11489.588,12394.857,13125.04,13535.92,8675.355,10949.992,7746.8267,14167.448,9818.124,7481.6353,8747.485,8542.768,10906.04,10807.741,10215.533,9991.518,10828.884,10549.858,10397.322,11743.995,10656.299,9486.069,11184.865,11249.988,9718.248
5025,517.1686_4.4867,517.16857,4.4867153,9397.177,6770.855,2194.4155,7394.0054,6256.166,6888.025,2836.5715,5661.126,1684.0554,3346.5574,2073.74,3275.3389,1339.301,3522.5789,2375.1052,2170.5823,1813.9707,2544.406,1745.6934,1738.6586,2535.2886,2188.2742,3268.844,1940.5765,4529.6284,3326.2224,2502.0037,3520.0872,3425.0088,4220.0815,2197.0928,2571.9265,2760.4224
3713,517.2251_2.5071,517.2251118,2.5071206,8224.928,6218.3486,7677.401,9112.866,8121.4116,6773.738,7277.4526,5909.809,7155.2373,7199.0293,7827.1045,7000.7334,4253.469,7766.1494,4221.9985,7412.3213,4812.4004,3506.4807,4398.0264,6483.925,6604.981,4829.773,6683.0493,5459.0156,6824.6743,6302.412,5762.287,7703.9697,6693.4805,5699.4805,6928.3213,7642.891,7270.0015
5976,518.3212_5.9391,518.3212412,5.9390974,4485.9507,4621.1943,10081.372,3761.864,4034.3005,6029.4155,9917.028,3489.0525,7300.58,9154.532,12573.963,7491.1553,4860.001,7708.13,7693.003,9409.82,8729.464,7639.1807,7660.184,6345.807,7090.559,7308.7036,6233.4355,8184.6265,8358.907,9358.525,5705.78,7074.056,9287.931,6607.6367,8111.4067,7610.186,8175.225
5672,518.3238_5.4067,518.3237944,5.4067416,30286.924,27175.13,56543.96,28121.42,33471.117,26442.984,49369.863,24420.629,47241.543,50231.285,44187.42,36844.895,23498.36,38222.645,32788.56,31335.363,33712.45,32471.096,32402.102,35077.24,30724.23,33653.516,37343.434,31127.234,35696.1,36010.133,35978.49,39359.83,36625,35306.98,34247.383,37728.973,38367.08
719,519.1574_0.4138,519.1573736,0.41381234,5899.2744,5306.1157,7004.003,5397.3794,7433.9507,5233.2407,5419.2886,6054.409,5353.4443,5328.081,4890.072,5596.17,6066.499,5724.2217,7822.1562,5432.3076,5195.2407,5719.373,6145.916,5671.248,5589.5835,4839.036,4782.1016,3724.335,5623.505,6984.1064,4884.2427,5352.42,6477.6934,5682.854,7475,7054.382,6041.0615
3779,519.1836_2.583,519.1835877,2.5830078,26427.094,24890.37,28258.97,23171.494,25331.104,24296.727,26413.168,25642.35,26861.787,25842.18,32115.883,26592.049,27755.246,27613.834,28875.346,29418.08,34154.996,31486.947,31221.574,32748.592,30648.54,31423.904,26705.006,29250.348,28402.973,27589.066,27832.234,29972.348,28951.617,27235.5,24188.783,26577.184,24617.299
2917,519.1836_1.9194,519.1836258,1.9194497,8827.12,7761.1943,8545.471,8410.581,8512.654,9736.207,8599.091,8826.094,7976.7935,9017.538,10950.066,7169.9663,6639.46,7834.079,6728.8223,7508.75,7108.3403,7275.171,7082.222,7674.6685,7048.086,6308.076,7341.2188,7742.439,8980.742,7891.0674,7373.216,7825.807,8872.5,7693.682,6963.2344,7523.3237,7351.9536
4628,519.3314_3.5174,519.3313638,3.5174348,8730.31,7484.0225,7746.3457,8358.123,7744.236,7505.852,7450.0625,6905.0835,6900.6855,6520.7495,6838.3057,6154.666,7547.0225,6350.1016,6547.777,8328.062,7930.143,6806.6436,5849.872,7414.1885,8289.457,7323.569,7023.0845,6535.9727,7661.0264,6252.134,8179.3306,7338.4727,6611.652,7503.455,7605.428,4585.552,6704.5776
4696,520.2173_3.6873,520.2173411,3.6872668,NA,NA,19139.965,1131.0906,1246.6389,1551.4518,17762.48,NA,21221.738,21684.307,17780.984,8832.491,4681.5723,9624.791,8955.225,9308.887,7050.0566,8856.213,10283.929,8496.471,9301.455,8482.675,8501.696,8991,9271.484,10957.793,12761.744,9212.2,10199.474,10736.617,9014.295,10116.614,10004.376
3950,520.2749_2.7796,520.2749207,2.7795856,24691.902,26052.977,26149.66,27403.6,28920.826,25467.506,24869.182,25251.006,26761.057,23984.736,26492.846,23614.586,14012.605,23722.607,12456.227,21761.158,14626.187,15345.973,13638.015,12189.5205,23679.01,21084.451,22630.762,17503.574,24728.059,21815.076,19526.139,21581.934,20236.416,25224.021,22427.25,24101.451,21692.271
5835,520.3394_5.624,520.3393534,5.6239977,41692.383,37302.133,122249.46,42067.56,42627.805,40185.06,104458.234,41682.383,98454.89,112567.96,107419.29,110324.09,58065.816,108228.81,78883.41,72888.695,80676.12,75796.055,81067.18,80475.35,66863.51,74797.26,100729.32,73755.56,113059.57,115011,96583.625,106253.055,114266.31,97343.95,96130.29,106136.7,108523.56
5887,520.3394_5.7282,520.3393953,5.7281723,110805.89,94041.516,174813.94,100306.42,93710.41,85077.92,182966.2,97151.11,168459.03,169983.25,199408.6,136295.77,92484.66,148238.9,135822.16,139847.08,136295.22,155128.67,142868.86,139686.9,117499.56,137354.17,140813.27,137347.7,141695.05,142993.11,140682.69,163320.58,154026.67,140738.9,141568,162047.84,139396.44
5889,520.3549_5.7294,520.3548542,5.729376,14657.176,6582.733,18886.531,14242.801,13609.819,10886.563,24333.64,11041.292,20792.89,20632.086,18368.547,15999.188,13653.858,18793.953,1640.3695,17937.404,17849.45,16315.166,18227.158,14064.316,8424.448,15204.086,13170.674,7475.73,20553.955,19023.688,19464.793,14017.473,16333.849,17389.898,17814.885,18215.23,14652.913
5839,520.355_5.6279,520.3549603,5.62789,5895.47,5097.1904,15180.256,5587.624,1255.7393,4892.0205,16287.666,5886.136,12679.263,13160.184,7329.5767,16142.482,6877.789,10124.195,10445.202,8221.992,8322.92,13419.465,9652.424,12341.642,8424.448,10311.937,12851.723,11760.97,11608.924,15754.983,12965.035,14078.97,15837.867,14272.546,12816.647,15079.741,13217.665
3627,521.0688_2.4566,521.0688112,2.4566066,19366.838,17608.273,12276.024,18781.186,15268.756,17675.986,11553.167,15810.335,10033.142,10500.965,12585.269,12865.305,8919.618,11658.384,6345.84,8239.227,6393.9673,6392.6685,6277.461,8138.372,7568.5293,9722.602,12174.867,11221.619,15422.055,11802.902,10033.238,10486.451,12889.42,11168.897,13887.716,14007.265,15020.419
4414,521.0964_3.1769,521.0964267,3.1768546,23919.098,24826.158,22679.918,25073.662,25149.006,23199.367,22512.531,24903.13,19765.006,23180.375,22770.81,24147.469,8554.315,23098.707,12311.395,17246.639,10393.58,10426.069,12017.862,8681.561,14992.651,19376.824,23436.393,15078.678,18263.703,23219.139,21903.297,18971.43,22640.094,19662.059,18151.963,23298.52,20827.266
3728,521.1052_2.5316,521.1052337,2.5315783,23779.307,28324.268,24264.84,22809.55,24909.643,23939.084,22283.473,24974.176,33184.883,24585.121,24548.389,20638.367,11256.72,18239.188,9591.475,21730.04,13995.015,13942.84,13426.024,12883.322,21700.8,21007.424,21988.594,17782.367,23398.719,25051.342,20626.408,26392.734,23805.56,23506.176,23127.04,17819.219,24468.072
3972,521.1999_2.7962,521.1999014,2.796157,9447.25,7682.0103,8379.42,7760.2715,6992.7607,7216.716,6187.008,8472.551,7517.3423,7515.5044,8358.297,6318.122,5203.016,8390.258,4150.0015,6964.227,3791.6907,4103.3447,4000.4326,4239.5947,7531.777,6156.8896,6963.5786,6499.406,7250.0884,6696.0415,4514.8115,5874.8994,5354.143,6070.384,6820.982,5888.92,7458.217
6079,522.355_6.1276,522.3549739,6.1275616,35731.625,30051.922,72721.93,29929.479,32814.14,24311.52,88609.19,31956.947,70480.11,79957.734,86508.33,56964.086,37374.215,56045.625,51884.727,56899.65,53838.957,59636.164,58325.008,58773.535,50585.477,58820.387,50839.42,59555.87,57405.355,62858.01,48237.797,61625.707,60233.484,50922.164,51214.094,55014.23,50164.152
6077,522.3708_6.1276,522.3708486,6.1275606,3539.2861,4920.395,8836.152,4057.5625,3556.889,3080.2134,11007.947,3328.2737,9793.911,9332.858,12154.87,7525.1846,5394.6562,8435.541,8830.813,5594.004,4065.8726,8584.431,5622.26,8212,6395.202,7522.5615,4209.038,7268.307,7266.0005,9448.379,6475.063,8756.005,8192.603,8014.995,3683.834,8725.752,5906.8535
4333,523.2149_3.0905,523.2148501,3.0904524,14826.223,11559.72,9238.913,10059.299,10051.086,11094.913,10979.933,10891.35,13040.763,10543.803,11434.312,9948.508,11659.533,10190.606,9007.45,9288.476,9590.445,10995.97,9761.685,10638.564,10412.257,9886.181,9521.972,10595.46,10442.69,8646.559,8978.045,10582.609,9944.66,9028.251,10641.783,12604.533,13307.893
6078,523.3583_6.1273,523.3582915,6.1273336,8876.884,9615.462,23838.455,12078.016,10850.478,8768.699,26985.352,9875.855,22143.883,24339.875,25713.783,17648.441,13378.786,18038.91,15153.501,17886.918,17937.48,18951.469,19931.863,18038.549,17635.174,18416.697,14475.51,19061.047,17461.668,17704.744,13882.609,19563.656,17893.598,19266.918,15382.038,17946.447,15369.355
1727,524.1972_0.8192,524.1971698,0.81919247,22196.564,22568.545,6330.569,21878.074,24218.646,25192.127,8373.851,20105.87,8078.297,6859.725,7781.944,10293.418,1291.0375,8470.213,3073.2402,3019.8896,2807.6267,2536.049,1996.2902,2372.4482,3944.0344,2754.575,9187.869,2571.7544,6993.502,8674.735,9424.963,8729.521,8873.891,8326.971,8660.652,8218.812,8493.46
4987,524.2486_4.4047,524.2486123,4.404656,10694.102,9448.229,2259.3367,9644.49,11799.213,9492.978,3428.6875,10028.225,2437.3052,2926.179,3637.0095,5088.689,2495.0063,3988.6577,1594.6525,4404.027,2139.4202,1712.86,1693.4536,2825.4648,3011.9275,4075.5352,6003.074,3935.1267,4784.1357,4286.7603,3792.0796,3995.2114,4133.44,3973.4326,3920.7202,3897.375,4207.682
6372,524.3705_6.6092,524.3705397,6.6092277,4922.4355,5598.637,14635.09,5279.3853,4652.2246,5174.6753,13377.531,5699.645,13556.161,17624.12,14895.314,9503.759,9954.737,8833.326,9942.999,18187.398,12050.988,12510.593,13683.87,9951.363,11695.253,15327.946,8545.8955,11223.654,10705.971,11946.096,8819.69,14331.629,9111.197,8806.614,10592.947,12772.465,8837.057
948,524.6517_0.5048,524.6516781,0.504786,20015.324,18027.867,14495.559,18974.754,18820.812,23438.264,15850.641,21260.992,14477.758,14901.356,14825.336,15543.6875,15905.561,18545.502,16886.195,16500.34,15894.134,15889.968,13208.225,13090.353,14774.561,13495.853,19074.31,17402.865,20026.56,18076.242,16875.227,17494.396,17176.756,16680.725,18434.44,16005.885,19735.22
296,525.1175_0.3098,525.1174807,0.30980927,117090.29,118344.836,126591.48,123833.28,104127.24,111912.47,132872.08,118837.47,127336.97,135523,135190.27,133486.48,159110.16,139525.62,160515.81,133155.6,159543.11,143932.58,161287.36,150387.95,150716.98,139554.11,142459.39,150260.36,138227.02,125447.73,131475.8,125652.305,127162.9,121177.85,138211.64,143979.52,131216.22
685,525.1662_0.406,525.1661658,0.40604085,53976.164,54858.516,20179.004,63153.035,61726.65,64178.832,22636.473,56524.105,25004.707,21957.217,21334.082,33313.97,24006.783,31932.06,38631.19,20646.848,25791.209,18307.014,22874.861,28548.97,24095.395,16471.88,30517.113,19223.002,35310.08,32755.182,35050.19,36421.66,30172.857,35025.57,33752.85,34016.2,30197.453
686,525.6676_0.4065,525.6676228,0.4064979,32686.826,29330.408,12049.944,38367.05,36789.805,36996.46,15916.889,28706.72,13262.186,14309.899,15430.427,22142.27,11217.366,18636.596,19715.006,10199.041,18805.834,11221.018,13250.679,16474.527,12422.023,10164.148,16097.964,8983.737,21891.543,18416.797,20994.596,19799.908,22126.629,20274.521,18235.031,19540.594,18635.309
631,526.168_0.4034,526.1679636,0.40341234,22353.086,19891.455,7938.952,24380.803,23960.967,23631.262,7831.2354,18715.982,7456.866,7931.465,9141.521,12846.327,7778.864,11780.667,10070.667,7596.501,9117.133,7706.2363,9808.05,12297.883,11051.136,5211.215,11970.331,6345.033,12695.254,11748.262,12626.573,14899.184,12894.505,12487.112,12165.687,11734.262,13274.597
3740,526.2313_2.5454,526.2312573,2.5453668,7760.5244,7635.3916,7000.889,6823.667,8140.7524,8527.167,6842.9688,5845.2817,7049.804,5530.6694,8301.693,5762.4536,2784.357,5561.49,NA,4603.002,NA,1202.0205,NA,NA,5534.509,5225.9424,5443.026,4801.168,6345.477,6415.466,5438.0547,7797.382,4509.2134,8104.59,5974.4175,5158.6396,5022.7593
715,526.6693_0.3929,526.6692638,0.39289683,7523.144,8378.205,3652.6487,9248.294,8703.787,7462.048,2860.9214,8559.003,3969.3289,4280.2437,3458.2405,4732.194,3070.0535,5853.6475,4842.557,3868.0667,3876.9827,3807.3467,3409.4631,6234.4707,3885.7966,2483.951,4533.169,3849.8357,4027.1646,4936.9126,5661.6016,6183.9375,4390.7983,4697.465,4314.705,5557.277,4398.243
1835,527.0554_0.8479,527.0554436,0.847879,5569.1187,4655.046,7516.0083,7709.6196,7682.339,7643.21,8140.7407,6362.076,6049.383,7234.317,5510.049,9149.674,7065.7383,5002.001,6566.332,7955.209,6326.151,6644.538,6143.771,8529.041,7750.082,6005.325,6549.4404,5419.474,7225.8623,5442.557,7128.0415,7592.272,5505.9326,7880.2393,7441.454,6375.6953,6264.028
283,527.1178_0.3095,527.1177928,0.30946726,12844.187,11882.139,16014.001,12891.785,12089.964,10724.1455,11801.009,12211.011,11862.451,7814.293,13123.471,11799.215,17277.744,14375.8125,16920.637,13927.125,17728.203,15333.407,18542.174,16363.165,15054.302,14841.839,8777.245,13004.96,16780.258,13799.66,14016.616,12401.754,16939.654,11893.922,10755.578,11093.754,16736.148
417,527.1574_0.3317,527.1573721,0.3316744,42246.438,48183.38,60121.12,52906.09,50508.586,50295.28,64003.875,50696.92,57330.754,57466.74,64755.066,61564.535,63112.652,62579.76,63753.574,61645.715,59980.73,64931.008,66272.22,60839.316,57351.254,67902.3,63675.055,71338.33,64381.75,62276.684,56500.71,62760.06,63941.543,64267.51,63286.348,66668.75,65852.29
4710,527.1676_3.7089,527.1675635,3.7089334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6682.6255,35649.44,6493.8887,19645.371,27504.992,21711.572,18459.742,17942.148,24984.828,26714.988,21988.977,5781.8794,27372.988,6429.567,5652.25,5766.9106,5345.747,4859.2715,5416.7256,6264.717,5987.996,5135.3745
1088,527.1739_0.5723,527.1738625,0.57233065,16836.879,16904.559,7364.038,10940.421,16112.678,15085.364,10233.232,16962.686,20282.91,14583.161,15533.947,18285.918,11328.925,16024.776,17184.16,17794.89,16699.723,15034.629,13188.895,17372.537,18681.031,14747.6,8584.087,14230.353,17935.691,18545.656,16353.616,15161.023,17490.475,11948.284,11128.72,17224.906,17681.992
4657,527.212_3.5609,527.2119966,3.5608625,9641.5,10017.313,8440.058,8192.775,8925.5,8734.219,9275.277,8938.82,8298.484,9671.751,9491.737,7344.1924,5078.131,9388.9795,6246.6807,6639.897,4572.221,4559.05,4952.85,4310.065,8553.919,8498.416,8333.28,8070.2803,7383.734,7508.1157,6964.84,7263.8477,8226.6875,8226.19,8713.722,7538.5195,8161.521
4190,527.2455_2.9887,527.2454763,2.988733,9252.242,8684.893,8055.2686,6539.795,8745.882,8471.5205,8725.659,8067.788,7976.288,8238.002,8395.538,10724.561,8600.666,8793.279,9208.877,8815.668,9700.857,9269.89,8289.007,7814.6777,9324.983,7532.097,7918.074,8062.8213,8654.461,8520.402,7439.37,8041.3604,7670.5234,9212.973,9382.888,8162.617,12975.682
4923,527.334_4.2786,527.3339688,4.2785964,84247.836,79329.21,80332.09,77910.48,77619.41,70796.95,84285.86,78618.88,77814.07,83078.58,86585.03,70581.8,25251.111,73663.85,80324.86,37959.547,74881.99,68470.88,75752.42,89317.805,35446,33770.918,67801.77,42776.32,80298.38,70057.5,69223.914,71540.43,71764.3,74496.65,65918.31,72731.555,71602.195
5018,527.334_4.4738,527.3340109,4.4738016,12392.578,13986.675,17664.139,13808.042,17132.95,12825.138,15051.012,14763.901,14008.476,19077.98,18473.887,11819.236,4026.7866,12785.123,14942.69,4982.83,13301.356,13015.264,13866.548,16506.014,7623.002,5068.946,13407.982,5783.1816,14791.894,15547.707,13352.726,14310.595,14804.043,17152.832,12111.707,14640.079,13920.813
4938,527.3497_4.2842,527.3496881,4.284196,12416.667,9180.232,10272.683,11587.8,6255.0244,5662.4375,10084.154,6330.875,7780.689,9720.919,12074.475,8034.347,3687.25,9815.521,10631.152,4494.3066,10057.164,6212.382,11042.5625,14192.028,4271.457,5333.66,5018.5137,5713.623,9827.089,11314.436,9837.718,8751.046,9908.345,7032.0894,4573.2227,11029.329,9629.195
439,528.1613_0.3323,528.1612774,0.33232427,11894.205,9543.9375,14627.917,12139.95,12672.845,12908.697,15558.822,9681.236,13898.821,16467.316,12805.596,14211.686,14660.126,13887.987,14652.064,14014.465,15094.473,14315.556,15184.526,15096.784,16419.037,13371.526,13982.572,15558.818,12489.59,14150.608,10978,11984.602,15711.605,12596.789,11444.259,14981.759,12609.975
6088,528.4104_6.1477,528.4103601,6.1476846,14448.466,11456.997,11873.74,10316.316,10952.88,12203.919,13450.192,11340.022,12965.235,13744.572,11684.32,16939.594,8119.53,17009.852,8470.667,6974.5127,7357.779,9600.156,7994.4434,9283.027,8281.361,6435.2754,11147.854,6428.9473,12559.054,13837.6045,15755.008,15719.994,13514.93,13382.082,15173.172,17402.62,14861.136
1739,529.1074_0.8386,529.1074263,0.8386213,9523.022,8485.005,2305.0059,8010.299,7189.2773,7484.1675,3205.6309,9403.174,2799.2864,3888.6858,3205.2827,3062.601,2598.3542,4897.628,3611.6865,3042.306,4064.0562,2454.2593,3654.0623,2963.449,2979.6392,2484.8228,3872.4126,2539.581,3394.674,4201.921,3709.177,3084.1653,4481.5996,5099.3613,3253.296,3257.9797,3788.3691
1066,529.1634_0.5811,529.1633812,0.5811297,6585.541,8529.314,7061.5767,6890.4204,7449.8687,7480.633,6773.122,6466.149,5354.0527,6616.073,6628.3413,7144.3022,7675.5576,7125.421,7585.852,7288.1685,8157.8887,8890.043,8259.513,8093.0156,7592.067,8337.679,7235.8125,7288.003,7155.6533,6496.2,8887.4375,7267.552,6450.0034,6050.39,8004.61,6102.213,6504.8423
5280,529.1832_4.8846,529.1832132,4.884554,103985.93,101533.5,77294.734,96197.164,94030.164,82398.04,76272.8,93194.336,72645.32,69679.57,86972.23,68571.555,11355.692,68864.6,17520.56,30947.012,18896.072,18035.469,13962.964,21634.365,28965.154,34431.727,67142.734,25707.371,68049.055,63333.72,66256.63,67017.266,65771.36,66808.94,62227.348,63445.543,67031.555
4317,529.204_3.0862,529.2040367,3.0862238,8526.384,8289.972,7808.7183000000005,6799.896,11121.201,7571.226,7972.2744,7880.5503,7268.8193,10306.424,7874.2417,6906.9253,6500.3447,9320.974,4593.0913,6672.27,4885.2173,6422.6978,7656.0127,7664.2676,6520.3193,6965.276,7934.8096,7875.4893,9400.195,8910.209,10021.501,7490.273,8512.033,7562.3203,7846.079,8897.078,8220.57
6126,529.2557_6.1938,529.2556512,6.1938467,13928.055,13287.257,11948.84,16259.594,13635.028,11672.861,12944.791,11906.967,9871.667,9484.906,12331.094,8457.663,3794.5735,9841.158,7507.1426,7592.4443,9581.126,8173.3564,8771.632,8908.673,6312.0015,6264.804,7970.395,7952.4443,7556.1885,9151.571,7459.5244,10802.869,9983.852,10669.048,7962.376,9070.176,10157.551
4861,531.1623_4.0675,531.1622817,4.0674987,9351.246,10372.387,1296.9625,10933.379,11522.649,8612.056,1579.1228,10629.028,NA,NA,1179.84,1539.301,2258.2886,2495.225,1243.5216,2543.989,1335.4329,1316.5723,NA,2258.5981,3566.0312,2513.5325,2078.4988,2797.5034,2691.6096,1806.729,2793.6602,2189.6963,2443.6924,2918.0776,2015.2811,2127.3403,1354.3246
4752,531.1624_3.8058,531.1624292,3.8057833,13155.197,10171.756,7301.088,9759.055,9130.187,8925.768,9050.6455,8593.177,7807.215,9242.18,9867.278,8453.892,2376.8965,8418.856,4501.103,7838.5,4136.162,3517.5752,2669.0564,3612.1797,5619.915,5273.768,6196.5557,5103.7744,9562.3125,6342.7935,7174.8965,7633.336,8169.515,6737.433,7063.6123,7551.468,8079.004
4028,531.1666_2.8371,531.1665695,2.837071,17644.158,17578.084,11679.297,15297.854,13461.087,11897.98,14919.778,14374.161,16664.87,11454.883,12013.451,13589.257,5137.6333,11269.073,2234.7922,9011.715,1691.3561,2807.1572,1824.9568,2071.2317,7595.88,8829.175,10534.452,6920.736,9546.3125,10669.661,8862.532,11460.619,13457.646,14472.948,8724.793,10499.007,12663.911
3202,531.1705_2.1851,531.1705416,2.1850548,34407.777,37465.734,20968.799,36689.55,40012.996,35785.66,26424.135,39482.277,22999.102,23303.639,20634.514,23697.875,19371.857,22740.143,12884.405,23707.678,13110.092,12394.834,9033.203,12402.138,23599.943,22445.71,22758.666,22397.658,22764.947,23362.527,21484.977,22912.717,25858.076,25324.482,20487.771,22553.254,23542.71
4344,531.1708_3.1,531.1708118,3.1000378,68745.19,64950.617,2208.9807,63917.82,64777.07,66907.086,1719.1162,64003.16,3372.0415,2272.5115,2153.2664,3120.2932,2320.7117,3504.46,1644.9434,4014.6921,1142.7528,NA,NA,1227.4824,4483.366,3279.7095,2503.7815,3664.6616,4267.046,3990.9243,4661.378,3110.8892,4013.2412,2410.8777,3150.9614,4193.0117,3856.1719
5277,531.1848_4.884,531.1848029,4.8839817,12668.457,10273.983,8452.122,10664.657,12452.025,9583.065,8962.25,11516.528,7763.026,9101.319,9479.73,8653.191,2375.7456,8137.1055,1833.5974,3471.0894,2855.9304,3462.6038,1633.3552,2047.7972,3722.209,4137.255,7147.7744,3247.6711,9183.089,6641.444,6847.7925,7915.0693,9358.117,7091.38,8264.007,7614.6333,7923.827
3648,531.2043_2.4645,531.2043267,2.4644914,24685.111,25771.7,24836.725,25408.521,28397.082,28641.7,29150.1,26197.283,25988.824,27575.512,26297.453,24302.71,19752.752,29112.598,18137.412,25091.965,17604.947,20205.266,21556.639,18696.475,26809.281,25962.342,26997.143,25210.613,28395.34,29404.49,26560.744,25623.627,26717.96,26231.123,25196.834,24970.307,24646.324
4370,531.2199_3.1292,531.2198996,3.1291964,13937.598,15197.733,12707.146,12200.25,11425.134,13855.573,11714.904,10932.404,10692.602,12457.698,13548.539,9737.768,5726.861,8598.913,4790.3325,7750.1714,4953.1484,4605.9204,4793.0576,4310.3574,10321.616,9421.344,10344.479,8115.379,9993.896,10543.51,10237.669,9453.392,10164.2295,10657.261,7567.464,10514.914,11029.559
